CARDHLDR,DEFAULT,AGE,ACADMOS,ADEPCNT,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,INCPER,EXP_INC,SPENDING
1,0,38.4166679,23,0,0,0,1,3166.666667,0,38000,0.0598716,189.5933381
1,0,60.8333321,60,1,0,0,1,5833.333333,0,37500,0.0074192,43.2786675
1,0,39.75,18,3,0,0,1,6500,0,21375,0.1037545,674.4042374
1,0,47.1666679,60,0,0,0,1,2166.666667,0,26000,0.100435,217.6091584
1,0,35.3333321,12,3,0,0,1,2083.333333,0,6250,0.1870972,389.7858163
1,0,26.333334,25,0,0,1,0,1650,0,19800,0.0818581,135.0658257
1,0,53.1666679,160,3,0,0,1,8333.25,0,24999.75,0.0645949,538.2858404
1,0,23.916666,5,0,0,0,0,2050,0,24600,0.0291199,59.6958322
0,0,23.916666,27,0,0,0,1,1541.666667,1,18500,0.0006486, 
1,0,22.833334,6,1,0,1,0,1916.666667,0,11500,0.0445057,85.3024997
0,0,45.8333321,144,1,1,2,1,2083.333333,0,16250,0.0003692, 
1,0,53.75,269,1,0,0,1,2916.666667,0,17500,0.1236429,360.624992
1,0,51.9166679,168,1,0,0,1,2333.333333,0,14000,0.0023571,5.4999997
1,0,55.1666679,51,3,1,3,1,4333.333333,0,13000,0.0176617,76.5341626
1,0,25.916666,236,0,0,1,1,3083.333333,0,37000,0.0843635,260.1208308
1,0,39.3333321,39,3,0,0,1,2833.333333,0,21375,0.0731146,207.1581073
1,0,38.0833321,24,4,0,0,0,4166.666667,0,10000,0.0910314,379.2975098
0,0,43.5,75,1,0,0,0,2750,0,22500,0.0002667, 
1,0,40,48,1,0,0,1,4833.333333,0,33000,0.6728655,3252.18301
0,0,63.1666679,36,0,7,2,1,3333.333333,0,52000,0.0002308, 
1,0,33.5833321,12,0,0,0,1,4916.666667,0,59000,0.1596971,785.1774842
1,0,68.6666641,39,0,0,0,1,3333.333333,1,50000,0.0057294,19.0980003
1,0,33.1666679,36,1,0,2,1,2416.666667,0,17000,0.1436397,347.1292717
1,0,35.6666679,25,1,0,1,1,2500,0,15000,0.0900573,225.1433395
1,0,21.416666,132,0,0,1,1,2000,0,24000,0.0860242,172.0483303
1,0,23.916666,4,0,0,0,0,2000,0,24000,0.1707342,341.4683342
0,0,46.0833321,72,1,9,0,0,3541.666667,0,21250,0.0002824, 
1,0,29.333334,48,2,0,0,1,2916.666667,0,11666.66699,0.0765517,223.2758297
1,0,29.75,5,0,1,0,0,2833.333333,0,34000,0.07344,208.0800012
1,0,32.25,39,0,0,0,1,2083.333333,1,25000,0.0103716,21.6075006
1,0,27,12,0,0,0,1,2250,0,27000,0.0255904,57.5783355
1,0,67.75,32,0,0,0,0,2500,0,35000,0.1886889,471.7221856
1,0,26.166666,38,0,0,0,0,1500,0,18000,0.1238122,185.7183315
1,0,28.083334,26,0,0,0,1,1500,0,18000,0.1358733,203.8099989
1,0,54.5833321,146,1,0,0,1,4500,0,33500,0.1404163,631.8731904
0,0,44,144,0,3,2,0,1500,0,33000,0.0003636, 
1,0,65.75,312,1,0,0,1,4085.666667,0,28201.5,0.0247418,101.0866202
0,0,27.916666,60,0,1,0,0,1250,0,28500,0.0004211, 
0,0,26.833334,8,0,8,2,0,2250,0,27000,0.0004444, 
1,0,37.4166679,23,3,0,0,1,3500,0,12375,0.3217386,1126.085103
1,0,28.083334,15,0,0,0,0,2750,0,33000,0.1301055,357.7899896
1,0,23.083334,4,0,0,0,1,1791.666667,0,21500,0.0825405,147.8850041
1,0,27.916666,12,0,0,0,1,5833.333333,0,70000,0.0225714,131.6666619
1,0,44.25,54,0,0,0,0,2000,0,26400,0.0546269,109.2537865
1,1,28.916666,24,0,0,1,0,3750,0,45000,0.2874773,1078.040041
1,0,24.333334,171,0,0,0,0,4166.666667,0,50000,0.053049,221.0374922
1,0,30,53,0,0,0,1,2083.333333,0,25000,0.1183852,246.6358244
1,0,28.333334,33,0,0,0,0,2166.666667,0,26000,0.0548715,118.8883297
1,0,26.666666,156,0,0,0,0,1958.333333,0,23500,0.0062728,12.2841673
1,0,53.3333321,210,2,0,0,1,4000,0,24000,0.0001667,0.6666667
1,0,40.9166679,184,4,0,0,1,2683.333333,0,6440,0.1240155,332.775012
1,0,46.0833321,264,2,0,0,1,3000,0,20666.66602,0.0340597,102.1790318
1,0,26.75,7,2,0,0,0,1833.333333,0,10000,0.0572567,104.9705526
1,0,30,12,0,0,0,0,2250,0,27000,0.0633952,142.6391713
1,0,22.083334,18,0,0,0,0,1305,0,15660,0.0706762,92.2324995
1,0,41.8333321,107,1,0,0,1,2083.333333,0,17500,0.1073609,223.6684474
1,0,29.333334,13,0,0,0,0,2375,0,28500,0.4965491,1179.304112
1,1,27.25,52,0,1,0,0,2000,0,24000,0.01997,39.9399996
0,0,42.5833321,40,1,1,0,1,1416.666667,0,12500,0.00048, 
0,0,43.25,114,1,0,2,1,1566.666667,0,13150,0.0004563, 
1,0,29.083334,42,4,1,2,1,4500,0,10800,0.0914233,411.4049971
1,0,54.75,228,0,0,1,1,2666.666667,0,40400,0.0356881,95.1683223
1,0,30.833334,4,0,0,0,1,3125,0,37500,0.0693912,216.8474952
1,1,40.3333321,36,4,0,0,1,4166.666667,0,10000,0.00024,1
1,0,24.25,151,0,0,0,1,1250,0,18000,0.1336028,167.0034789
1,0,40.75,173,4,0,3,1,8333.25,0,19999.80078,0.0952473,793.7191775
1,0,19.916666,4,0,0,0,0,1166.666667,0,14000,0.1209679,141.1291671
1,0,39.4166679,18,2,0,0,1,2583.333333,0,10333.33301,0.1696903,438.3666751
0,0,23,12,1,0,2,0,1500,0,9000,0.0006667, 
1,0,57.6666679,72,1,0,1,1,6666.666667,0,40000,0.5687926,3791.950941
1,0,58.8333321,42,1,0,0,1,5608.333333,0,33650,0.1317744,739.0349866
1,0,23.666666,4,0,0,0,1,2750,0,33000,0.041547,114.2541692
1,1,20.25,9,0,0,0,0,1300,0,15600,0.1675609,217.8291768
0,0,25.416666,48,4,0,0,0,1250,1,3000,0.0008, 
1,0,43,121,2,0,0,1,3912.083333,0,15648.33301,0.0315118,123.2766651
1,0,47.3333321,289,0,1,0,1,2714,0,32568,0.1133131,307.5316556
1,0,43.5,122,1,3,0,1,1458.333333,0,9590,0.0927722,135.2927275
1,0,25.25,132,0,0,0,0,1958.333333,0,26500,0.1153804,225.9532521
1,0,28.833334,177,0,0,0,0,1455.5,0,19466,0.037043,53.9161592
1,0,41.8333321,98,2,0,0,1,2916.666667,0,11666.66699,0.0362377,105.6933294
1,0,37.25,124,4,0,0,1,1369.333333,0,6016.399902,0.0225783,30.9171996
0,0,40,48,0,1,0,0,2325,0,27900,0.0004301, 
1,0,37.6666679,60,5,0,0,1,6250,0,12500,0.0686408,429.0049896
0,0,26.833334,240,0,0,2,0,1288,0,15456,0.0007764, 
1,0,24.75,60,0,0,0,0,1500,0,18000,0.0867444,130.1166639
1,0,22.083334,39,0,1,0,0,1500,0,24000,0.0767933,115.1900031
1,0,34.0833321,27,2,0,0,1,2333.333333,0,14000,0.1899283,443.1660871
1,0,27.333334,24,0,0,1,1,3000,0,36000,0.4830375,1449.112505
1,0,19,59,0,1,0,0,1825,0,21900,0.3406356,621.6599658
1,0,22,16,0,0,0,0,5000,0,60000,0.0445473,222.7366716
1,0,34.25,48,4,0,3,1,3800,0,9120,0.0319211,121.3000096
1,0,24,3,0,0,0,0,2083.333333,0,25000,0.1392176,290.0366671
1,0,36.75,16,0,0,0,0,3625,0,43500,0.1156076,419.0775119
0,0,37.25,6,2,0,0,0,3672.5,0,14690,0.0002723, 
1,0,29.583334,12,0,0,0,0,1308.666667,0,15704,0.0587506,76.8850001
1,0,48.0833321,15,3,0,0,1,4166.666667,0,13000,0.1466344,610.9767283
1,0,31.25,6,3,0,1,1,4583.333333,0,13750,0.0708629,324.7883109
0,0,36.6666679,12,0,3,0,1,3000,0,51000,0.0002353, 
1,0,45.6666679,52,0,0,0,1,2500,0,30000,0.4126933,1031.733304
1,0,34.0833321,53,0,0,0,1,1666.666667,0,45000,0.0385393,64.2322252
1,0,31.833334,2,0,0,0,1,1883.333333,0,22600,0.0328177,61.8066665
1,0,59.75,217,1,0,0,1,3583.333333,0,29000,0.0319828,114.6048798
1,0,37.5833321,57,0,0,0,1,3083.333333,0,37000,0.2452233,756.1050331
1,0,28.75,60,0,0,0,0,3333.333333,0,40000,0.2363697,787.8991465
1,0,22,3,0,0,0,0,2333.333333,0,28000,0.0635654,148.3191699
1,0,24.416666,30,1,0,0,0,3045.833333,0,18275,0.0612985,186.7049942
1,0,58.0833321,144,0,5,1,1,2083.333333,0,53000,0.0865825,180.3801085
1,1,19.833334,8,0,0,0,0,1386.666667,0,25272,0.0652885,90.5333336
1,0,48.8333321,243,2,1,0,1,2785.083333,0,11140.33301,0.0379091,105.5799969
0,0,26.166666,6,2,13,0,0,2449.333333,0,13464,0.0002971, 
0,0,20.25,62,0,0,0,0,1166.666667,0,17500,0.0006857, 
1,0,20.833334,204,0,0,0,1,1170,0,16380,0.0007326,0.8571429
1,0,31.916666,72,2,0,1,1,2416.666667,0,14666.66699,0.0404252,97.6942964
1,0,32,21,1,0,0,1,2291.666667,0,14750,0.0249092,57.083477
1,0,25.166666,15,0,0,0,0,1500,0,18000,0.0130556,19.5833333
1,0,26,18,0,0,0,1,2600,0,55200,0.0223243,58.0431156
1,0,28,15,1,1,1,1,2500,0,15000,0.07445,186.1250028
1,0,41.8333321,120,2,0,1,1,2166.666667,0,8666.666992,0.0666931,144.5016625
1,0,34.4166679,63,1,0,0,1,3333.333333,0,20000,0.0401907,133.9691629
1,0,51.8333321,26,4,0,0,1,4458.333333,0,10700,0.1507826,672.2391583
1,0,37.6666679,36,2,0,0,1,3550,0,14200,0.0920366,326.7300002
1,0,27.583334,8,0,0,0,1,5000,0,60000,0.046148,230.7400107
1,0,53.9166679,120,3,0,0,1,4166.666667,0,15500,0.0168084,70.0349454
1,1,26.416666,48,1,0,0,1,4166.666667,1,25000,0.03452,143.8333342
1,0,34.4166679,36,1,0,0,1,4166.666667,0,25000,0.0844612,351.9216863
1,0,45.3333321,111,0,0,0,0,2459.833333,0,29518,0.0022359,5.5000001
1,0,88.6666641,15,0,0,1,1,2916.666667,0,35000,0.0578751,168.802496
1,0,25.333334,6,0,0,0,1,2916.666667,0,35000,0.0604783,176.3949978
1,0,18.916666,120,0,0,0,0,1583.333333,0,19000,0.1660574,262.9241583
1,0,38.25,25,1,0,0,0,1833.333333,0,11000,0.0347577,63.7224975
1,0,33.6666679,10,2,0,0,1,5000,0,20000,0.0799938,399.9691457
1,0,31.75,54,3,0,0,1,3166.666667,0,9500,0.1844968,584.2400243
1,0,31.166666,32,5,0,1,1,2666.666667,0,5333.333496,0.0088156,23.5083327
0,0,25.75,6,2,0,0,0,2083.333333,0,8333.333008,0.00048, 
1,0,21.333334,6,0,0,0,1,1666.666667,0,20000,0.0873435,145.5724984
1,0,37.8333321,180,2,0,0,1,2916.666667,0,12333.33301,0.2934024,855.7570974
1,0,52.8333321,3,0,1,3,1,3458.333333,0,55900,0.0641785,221.9507629
1,1,20.083334,24,0,0,0,0,1000,0,16000,0.1232044,123.2043728
0,0,40.5833321,104,2,0,0,1,2000,0,8000,0.0005, 
1,1,57.6666679,40,0,0,0,0,2350,0,29600,0.156997,368.9428687
1,0,54.1666679,65,0,0,0,1,3026.75,0,37321,0.0308523,93.3823037
1,0,33.25,97,2,0,0,1,2500,0,10000,0.3761903,940.4758364
1,0,29,60,0,0,1,0,2166.666667,0,26000,0.0435035,94.2575037
1,0,32.0833321,12,4,0,0,1,3333.333333,1,8400,0.011006,36.6865067
0,0,37.9166679,133,6,1,0,1,2916.666667,0,5000,0.0003429, 
1,0,21.416666,20,0,0,0,0,1583.333333,0,19000,0.0695311,110.0908344
1,0,20,146,0,0,0,0,1666.666667,0,20000,0.043548,72.5799985
1,1,34.6666679,24,4,0,0,1,1916.666667,0,4600,0.1056891,202.5708339
1,0,48.9166679,24,0,0,0,0,2083.333333,0,25000,0.00264,5.5000002
1,0,31.916666,27,0,0,0,0,1333.333333,0,63000,0.2437221,324.962755
1,0,20.916666,124,0,0,0,0,1250,0,15000,0.1514633,189.3291622
1,0,28.583334,5,0,0,0,0,2666.666667,0,37000,0.0838322,223.5524257
1,0,22.666666,40,0,0,0,0,1916.666667,0,23000,0.3115061,597.0533441
1,0,26.333334,24,0,1,0,0,2458.333333,0,29500,0.1325831,325.933336
1,0,23.583334,24,0,0,0,0,2750,0,33000,0.0322306,88.6341622
0,0,24.5,12,0,0,0,0,1800,0,21600,0.0005556, 
1,0,20.833334,38,0,0,0,1,1598,0,19176,0.3803103,607.7358546
1,0,21.416666,28,0,0,0,0,1666.666667,0,20000,0.1575095,262.5158181
1,0,21.75,18,0,0,0,0,1333.333333,0,16000,0.091005,121.3399967
1,0,25.333334,12,0,0,0,0,1833.333333,0,22000,0.0133745,24.5200003
1,0,39.5833321,40,1,0,0,0,2083.333333,0,12500,0.1745064,363.5550228
1,0,39.75,30,1,0,0,0,1444,0,8664,0.2580015,372.5541751
0,0,23.333334,12,0,0,0,0,1200,0,22560,0.0005319, 
1,0,56.8333321,11,0,0,0,1,2291.666667,0,39500,0.0193924,44.4409274
1,0,56.4166679,175,1,0,0,1,3750,0,22500,0.0779047,292.1424899
1,0,26.666666,24,0,0,0,1,1333.333333,0,16000,0.0235363,31.3816691
1,0,23.416666,4,1,1,0,0,1208.333333,0,19000,0.0283705,34.2810541
1,0,29.583334,72,0,2,2,0,2500,0,30000,0.0277023,69.2558335
0,0,35.6666679,29,1,0,0,0,2500,0,20000,0.0003, 
1,0,23.916666,5,0,0,0,0,2133.333333,0,25600,0.09875,210.6666724
1,0,20.083334,54,0,0,0,0,1733.333333,1,30400,0.0082661,14.3279385
1,0,35.8333321,26,3,0,0,1,4583.333333,0,13750,0.0616842,282.7191756
1,0,48.5,24,0,0,0,1,2500,0,30000,0.0022,5.5
1,1,27.666666,8,0,1,0,0,1291.666667,0,15500,0.0644845,83.2924976
1,0,57.8333321,60,1,0,0,0,2008.333333,0,12050,0.1614884,324.3225046
1,0,30.166666,216,0,0,0,0,2625,0,31500,0.0406898,106.8108324
0,0,31.416666,24,0,4,1,1,2666.666667,0,32000,0.000375, 
1,0,28.916666,18,0,0,1,1,2083.333333,0,25000,0.0575896,119.9783369
1,0,26.583334,8,1,0,1,1,2041.666667,0,20750,0.0336147,68.63001
1,0,30.333334,24,2,0,0,1,4166.666667,0,16666.66602,0.0159444,66.4349956
1,0,43.0833321,160,4,0,3,1,3353.333333,0,9795.200195,0.0717039,240.4470643
1,0,51.5,15,0,0,0,1,2500,0,30000,0.0860047,215.0116675
0,0,22.75,24,0,0,2,0,1250,1,15000,0.0008, 
1,1,37.8333321,36,3,0,0,1,2400,0,11520,0.0894657,214.717716
1,0,22.416666,8,0,0,1,0,1666.666667,0,20000,0.115791,192.9850007
1,0,34,96,3,0,0,1,2916.666667,0,9250,0.0243335,70.97275
0,0,30.833334,36,0,1,0,0,866.6666667,0,12060,0.000995, 
1,0,23.833334,50,0,0,0,0,1333.333333,0,16000,0.0248794,33.1725006
1,0,36.5833321,134,3,0,0,1,3333.333333,0,24250,0.0027938,9.3127151
1,0,32,40,0,0,0,0,2833.333333,0,34000,0.0350541,99.3199994
0,0,33.5833321,14,2,0,0,1,2666.666667,0,10666.66699,0.000375, 
1,0,42.0833321,22,1,0,0,1,3083.333333,1,18500,0.0782078,241.1408263
1,0,44.1666679,106,3,0,0,1,4583.333333,0,13750,0.0704582,322.9333647
1,1,61,78,1,0,0,0,2083.333333,0,20000,0.0266375,55.494792
1,0,23.083334,13,0,0,0,0,2114.916667,0,25379,0.4564246,965.2999808
1,0,34.3333321,1,2,0,0,1,5833.333333,0,23333.33398,0.1546222,901.9625559
1,0,32,74,0,0,0,0,2083.333333,0,25000,0.0727228,151.5058335
1,0,40.25,3,1,0,0,1,3250,0,19500,0.1072315,348.502513
1,0,25.083334,42,1,0,1,0,1607.666667,1,14271,0.1362319,219.0154355
1,0,41.1666679,18,1,0,0,0,3750,0,22500,0.076116,285.4349837
1,0,31.083334,17,0,0,0,1,2791.666667,0,92500,0.011401,31.8277149
1,0,26.666666,42,0,0,0,0,1833.333333,0,22000,0.0502668,92.1558316
1,0,22,204,0,0,0,0,1333.333333,0,19640,0.0096349,12.8465717
1,0,30.333334,8,0,0,1,0,2625,0,31500,0.1191524,312.7750224
0,0,32.0833321,72,0,5,0,0,1863.333333,0,24960,0.0004808, 
1,0,23.25,24,0,0,0,0,1416.666667,0,48500,0.1168272,165.5052279
0,0,27.75,10,0,0,0,0,2583.333333,0,36000,0.0003333, 
1,0,25.166666,72,0,0,0,0,2166.666667,0,26000,0.0988415,214.156655
1,0,35.25,36,1,0,1,1,5416.666667,0,32500,0.1143662,619.4833604
1,0,31.833334,36,0,0,0,1,2083.333333,0,25000,0.037596,78.3250046
0,0,19.083334,168,0,0,0,1,2000,0,24000,0.0005, 
1,0,40.9166679,99,0,0,0,1,2500,0,52000,0.0901917,225.4793048
1,1,24.083334,38,0,0,0,0,2320.833333,0,30850,0.1380875,320.4781332
1,0,40.1666679,24,2,0,1,0,3333.333333,0,13333.33301,0.0783378,261.1258378
1,0,56.4166679,24,0,0,0,1,1527.583333,0,18331,0.0466701,71.2925035
1,1,29.416666,24,0,0,3,0,1791.666667,0,36500,0.0878953,157.479153
0,0,33.5,105,1,3,3,1,1768.75,0,10612.5,0.0005654, 
1,0,25,15,0,2,0,0,1750,0,21000,0.0216052,37.8091671
0,0,35.75,14,2,0,0,1,2833.333333,0,15333.33301,0.0002609, 
0,0,32.25,15,4,0,1,1,1385.333333,0,5544.799805,0.0004328, 
0,0,35.0833321,90,0,9,0,0,1416.666667,0,17000,0.0007059, 
1,0,30.416666,42,0,0,1,0,1785.333333,0,21424,0.0240851,42.9999997
1,0,48.0833321,252,2,0,0,1,2833.333333,0,12166.66699,0.0383978,108.7937883
1,0,27.083334,18,0,0,0,1,2833.333333,1,34000,0.0259412,73.4999996
1,0,38.0833321,27,1,0,0,1,3000,0,18000,0.0877172,263.1516606
1,0,44.3333321,32,3,0,0,1,4500,0,13500,0.0407906,183.5575104
0,0,46.9166679,115,1,7,0,1,2000,0,17000,0.0003529, 
1,0,23.75,48,0,0,0,0,2833.333333,0,34000,0.0747768,211.8675113
0,0,24.833334,12,1,0,0,0,1625,0,9750,0.0006154, 
1,0,30.75,24,1,0,0,1,3750,0,22500,0.1082122,405.7958163
1,0,29,10,0,0,0,0,2833.333333,0,34500,0.0077713,22.018697
1,0,49.5833321,180,2,0,2,1,4166.666667,0,25000,0.0624571,260.2377751
1,0,38,14,1,0,0,1,4791.666667,0,28750,0.0912812,437.389145
1,0,57.3333321,24,0,0,0,0,1166.666667,0,16500,0.0095152,11.1010099
1,0,21.666666,28,0,0,0,0,1300,0,15600,0.1525545,198.3208269
1,0,23.083334,13,0,0,0,1,1900,0,27800,0.065427,124.3112534
1,0,20.083334,123,0,0,0,0,2166.666667,0,30000,0.0127,27.5166663
1,0,32.0833321,39,1,0,0,1,5000,0,30000,0.0817597,408.7983444
1,0,27,43,4,0,0,1,3333.333333,0,8000,0.040288,134.2933252
1,1,20,136,0,0,0,0,1000,0,18000,0.0624722,62.4722205
1,0,43.1666679,98,3,2,0,1,3666.666667,0,11000,0.1043834,382.7391664
1,0,52.1666679,228,3,0,0,1,2083.333333,0,6650,0.0446222,92.9628732
1,0,34.3333321,144,0,1,0,1,1702.083333,0,20425,0.0329371,56.061667
1,1,39.0833321,28,3,0,1,1,2916.666667,0,8750,0.0490286,143
1,0,24.666666,2,1,0,0,0,2666.666667,0,20680,0.0634437,169.1831152
0,0,45.75,120,2,3,0,1,2000,0,8000,0.0005, 
1,0,30.416666,12,0,0,0,0,1666.666667,0,20000,0.02035,33.9166665
1,1,35.25,120,4,1,0,1,650,1,6240,0.2417654,157.1474969
0,0,23.083334,248,0,2,0,0,1512.5,0,19550,0.0006138, 
1,0,34,77,4,0,1,1,3333.333333,0,9400,0.0623106,207.7021201
1,0,41.8333321,136,1,0,0,1,1516.666667,0,13750,0.019072,28.9258666
1,0,26.25,12,1,0,0,1,2166.666667,0,13000,0.0577631,125.1533342
1,1,24.25,6,2,0,2,1,1291.666667,0,5833.333496,0.0426857,55.1357134
1,0,38.1666679,31,2,1,4,1,5833.333333,0,23333.33398,0.0645709,376.6633446
1,0,39.4166679,25,0,0,0,0,1300,0,15600,0.0466538,60.6499977
1,0,24.25,12,0,0,0,0,2083.333333,0,29000,0.0737228,153.5890779
1,0,67.3333359,54,1,0,0,1,1354.166667,0,11625,0.0005161,0.6989247
0,0,56.75,408,0,1,0,1,6666.666667,0,80000,0.00015, 
1,0,25,144,0,1,0,0,1833.333333,0,22000,0.0309691,56.7766664
1,0,46.8333321,191,2,0,0,1,3598.416667,0,14393.66699,0.0397158,142.9141591
1,0,37.5,60,3,0,0,1,2110.833333,1,10176.25,0.0729716,154.0309429
1,0,22.25,192,0,0,0,0,2000,0,28000,0.0730964,146.1928487
1,0,58.1666679,39,0,0,0,1,5200,1,97400,0.0006776,3.523614
0,0,18.916666,63,0,0,0,0,1400,0,16800,0.0007143, 
0,0,38.8333321,180,1,4,0,1,2000,0,12000,0.0005, 
1,0,22.583334,15,1,0,0,1,2333.333333,0,14000,0.0794136,185.2983311
0,0,42.4166679,11,5,3,0,0,833.3333333,0,3000,0.0006667, 
1,0,42.0833321,120,3,0,0,1,3583.333333,0,10750,0.0276065,98.9233328
1,0,28.25,91,1,0,0,1,1689.333333,0,10136,0.1110255,187.5591616
0,0,22.333334,62,0,0,1,1,1916.666667,0,23000,0.0005217, 
1,0,50.1666679,24,0,0,0,0,2500,0,45000,0.115854,289.6350063
0,0,22.583334,31,0,2,2,1,2041.666667,0,24500,0.0004898, 
1,0,33.9166679,99,0,0,0,0,2583.333333,0,31000,0.2320061,599.3491759
1,0,38.8333321,123,3,1,0,1,3583.333333,0,12250,0.0411696,147.5243686
1,0,48,16,0,0,2,0,2093.333333,0,25120,0.0864614,180.9925047
1,0,25.916666,6,0,0,0,0,2383.333333,0,28600,0.0112105,26.7183345
1,0,29.75,36,0,0,0,0,1666.666667,0,25000,0.021354,35.5900017
1,0,51.6666679,302,0,0,0,1,4916.666667,0,66000,0.031182,153.3113555
0,0,25.416666,9,0,0,0,0,2083.333333,0,25000,0.00048, 
1,0,34.5833321,76,1,0,1,1,1250,1,7500,0.046348,57.9350023
1,0,43.25,97,2,0,0,1,8333.25,0,34999.66797,0.254965,2124.687147
1,0,27.416666,10,0,0,0,0,2000,0,24000,0.0605433,121.0866645
1,0,32.0833321,12,1,0,0,1,2500,0,17000,0.0093724,23.4308816
1,0,22.5,40,2,0,0,1,1641.666667,0,6566.666504,0.0251091,41.2208324
1,0,48.5833321,5,0,0,0,0,2333.333333,0,28000,0.0504407,117.6949988
0,0,21.333334,38,0,0,0,1,5000,0,60000,0.0002, 
0,0,20.25,36,0,0,0,0,1250,0,15000,0.0008, 
1,0,41.6666679,38,2,0,0,1,1833.333333,0,7333.333496,0.0498859,91.4575017
1,0,31.583334,168,0,0,0,1,1250,0,15000,0.1371513,171.4391634
1,0,23.833334,183,0,0,0,0,1916.666667,0,23300,0.0348858,66.8645169
1,0,52.9166679,23,0,1,0,1,4583.333333,1,130000,0.0202554,92.8371811
1,0,20.75,38,0,0,1,0,2416.666667,0,29000,0.0553803,133.8358323
1,0,38.3333321,24,1,2,4,1,3583.333333,0,26500,0.0174425,62.5021256
1,0,38.1666679,96,1,0,0,1,4166.666667,0,31000,0.2763084,1151.284948
1,0,35.5833321,96,2,0,0,1,2500,0,15333.33301,0.0069772,17.4429337
1,0,33.3333321,61,2,0,0,0,1666.666667,0,12083.33301,0.0983713,163.9521867
1,0,27.75,30,0,0,0,0,2083.333333,0,25000,0.1077768,224.5349965
1,0,38.0833321,16,0,0,0,1,3333.333333,0,40000,0.0092175,30.7249992
1,0,23.833334,128,0,0,0,1,2083.333333,1,30000,0.0475153,98.9902765
0,0,41.8333321,72,1,0,0,0,1833.333333,0,13400,0.0004478, 
1,1,23.333334,160,0,0,0,0,2250,0,27000,0.04747,106.8074992
1,0,25.083334,14,0,0,0,1,2908.333333,0,34900,0.0940195,273.4399878
0,0,22,76,0,0,0,1,2000,1,24000,0.0005, 
1,0,25,7,1,0,0,0,3166.666667,0,19000,0.0433339,137.2241676
1,0,29.583334,72,0,0,0,1,1541.666667,0,18500,0.0006486,1
1,0,49.75,13,0,0,0,1,1965.5,0,23586,0.0355096,69.7941725
1,0,42.0833321,24,0,0,0,0,3166.666667,0,43000,0.0460209,145.7329529
1,0,29.75,18,1,0,0,0,2500,0,15000,0.0327623,81.9058344
1,0,28.5,123,2,0,0,0,1540.5,0,6162,0.0552164,85.0608383
1,0,57.0833321,169,2,0,0,1,5116.666667,0,20466.66602,0.0891671,456.2383446
1,0,55.0833321,35,0,0,0,1,2250,0,67000,0.0798607,179.6866804
1,0,26.916666,14,0,0,0,0,2500,0,30000,0.2226183,556.5458536
1,0,29.666666,240,0,0,0,0,2083.333333,0,25000,0.1429696,297.8533196
1,0,27.75,24,0,0,0,0,2500,1,30000,0.1611537,402.8841481
1,0,33.4166679,55,3,0,0,1,2333.333333,0,10000,0.030706,71.6473324
1,0,25.666666,3,0,0,0,0,1750,0,21000,0.1029367,180.1391598
1,0,31.833334,34,0,0,1,0,2500,0,30000,0.054894,137.23501
1,0,23.75,216,0,0,0,1,2166.666667,0,26000,0.0080092,17.3533332
1,0,23.083334,4,1,0,0,1,1666.666667,0,10000,0.0741935,123.6558333
1,0,29.666666,43,0,0,0,0,3916.666667,0,47000,0.0169009,66.1950049
1,0,33.0833321,54,4,0,0,1,3750,0,9000,0.0340284,127.6066666
1,0,45.0833321,238,1,0,1,1,1916.666667,0,11500,0.2181091,418.0425008
1,0,30.166666,334,0,0,0,1,2083.333333,0,25000,0.103468,215.5583352
1,0,42.1666679,27,3,0,1,1,3500,0,11750,0.0202934,71.0269185
1,0,25.333334,15,1,0,0,0,1875,0,11250,0.0157778,29.5833335
1,0,25.416666,6,0,0,0,0,1666.666667,0,20000,0.1060535,176.7558232
1,1,28.583334,32,3,0,0,0,2083.333333,0,6250,0.00048,1
1,0,35.5,110,1,1,2,1,2816.666667,0,16900,0.1945006,547.8433015
1,0,28.5,123,1,0,0,1,1666.666667,0,10000,0.039452,65.7533358
1,0,34.4166679,52,2,0,2,0,4583.333333,0,18333.33398,0.0900005,412.5024751
1,0,34.8333321,48,4,0,0,1,3333.333333,0,8000,0.1796712,598.9041428
1,0,25.666666,24,0,0,0,0,1916.666667,0,23000,0.0690665,132.3775053
1,0,48.5,101,1,0,0,1,3000,0,18000,0.052675,158.025004
1,0,24.416666,139,0,0,0,0,1541.666667,0,23500,0.0052085,8.0297876
1,0,39.5,109,3,0,0,1,4583.333333,0,13750,0.0161818,74.1666625
1,1,41.1666679,160,1,0,0,0,2048.333333,0,16290,0.0581028,119.0139507
1,0,42.5833321,184,3,0,0,1,1916.666667,0,7500,0.1173587,224.9374644
1,0,31.166666,36,0,0,0,0,2916.666667,0,35000,0.1461449,426.2558185
0,0,26.25,24,1,1,2,0,1833.333333,0,11000,0.0005455, 
1,0,43.8333321,30,1,0,1,1,1500,0,9000,0.0479389,71.9083305
1,1,28.833334,6,1,0,0,0,1416.666667,1,8500,0.01555,22.0291675
1,0,29.333334,70,0,0,0,1,2083.333333,0,25000,0.1795448,374.0516802
1,0,34.9166679,84,3,0,0,1,2750,0,14250,0.0221982,61.0451736
1,0,39.8333321,123,0,0,0,0,3333.333333,0,40000,0.0342125,114.0416662
1,0,50.4166679,102,0,0,0,1,2341.666667,0,55600,0.2282478,534.4803498
